#BIBLE VERSE DESKTOP ( vrsoft.org )

#name   	Luter Bible
#language	german

; Scripture taken from the Luter Bible. 
; Public Domain.

Der Glaube, der durch die Liebe tätig ist	Gal.5:6
Aber der HERR ist treu; der wird euch stärken und bewahren vor dem Argen	2Thes.3:3
Ich will geben mein Gesetz in ihren Sinn, und in ihr Herz will ich es schreiben	Hebr.8:10
Habe acht auf dich selbst und auf die Lehre; beharre in diesen Stücken	1Tim.4:16
Allenthalben aber stelle dich selbst zum Vorbilde guter Werke	Tit.2:7
Denn ihr seid alle Gottes Kinder durch den Glauben an Christum Jesum	Gal.3:26
Und alles, was ihr tut mit Worten oder mit Werken, das tut alles in dem Namen des HERRN Jesu	Kol.3:17
Prüfet aber alles, und das Gute behaltet	1Thes.5:21
Ich vermag alles durch den, der mich mächtig macht, Christus	Phlm.4:13
Und achte es für Kot, auf daß ich Christum gewinne 	Phlm.3:8
Ja, ich achte es noch alles für Schaden gegen die überschwengliche Erkenntnis Christi Jesu	Phlm.3:8
Seid allezeit fröhlich	1Thes.5:16
Denn ihr habt noch nicht bis aufs Blut widerstanden in den Kämpfen wider die Sünde 	Hebr.12:4
Der HERR ist nahe	Phlm.4:5
Und der Friede Gottes regiere in euren Herzen	Kol.3:15
Darum laßt uns hinzutreten mit Freudigkeit zu dem Gnadenstuhl	Hebr.4:16
Und zwar, da die Werke von Anbeginn der Welt gemacht waren	Hebr.4:3
Lasset uns aber Gutes tun und nicht müde werden	Gal.6:9
Halte, was du hast, daß niemand deine Krone nehme	Offb.3:11
Denn Christus ist mein Leben, und Sterben ist mein Gewinn	Phlm.1:21
Und wen dürstet, der komme; und wer da will, der nehme das Wasser des Lebens umsonst	Offb.22:17
Wandelt nur würdig dem Evangelium Christi	Phlm.1:27
Seid dankbar in allen Dingen	1Thes.5:18
Jesum, sehen wir durchs Leiden des Todes gekrönt mit Preis und Ehre	Hebr.2:9
Versiegelt worden seid mit dem Heiligen Geist der Verheißung	Eph.1:13
Und ihr seid vollkommen in ihm	Kol.2:10
Ich lebe aber; doch nun nicht ich, sondern Christus lebt in mir	Gal.2:20
Denn das ist der Wille Gottes, eure Heiligung	1Thes.4:3
Ihr seid allzumal Kinder des Lichtes und Kinder des Tages	1Thes.5:5
Denn Gott hat uns nicht gegeben den Geist der Furcht, sondern der Kraft und der Liebe und der Zucht	2Tim.1:7
Denn wir haben hier keine bleibende Stadt, sondern die zukünftige suchen wir	Hebr.13:14
Denn Gott hat uns nicht berufen zur Unreinigkeit, sondern zur Heiligung	1Thes.4:7
Denn das Wort Gottes ist lebendig und kräftig	Hebr.4:12
Also hat Gott die Welt geliebt, daß er seinen eingeborenen Sohn gab	Joh.3:16
Ich weiß, an wen ich glaube	2Tim.1:12
Denn es ist erschienen die heilsame Gnade Gottes allen Menschen 	Tit.2:11
Jesus Christus gestern und heute und derselbe auch in Ewigkeit	Hebr.13:8
Wenn wir aber Nahrung und Kleider haben, so lasset uns genügen	1Tim.6:8
Werdet voll Geistes	Eph.5:18
Und welche da sei die überschwengliche Größe seiner Kraft an uns	Eph.1:19
Welcher sei der Reichtum seines herrlichen Erbes bei seinen Heiligen	Eph.1:18
Ihr horen werdet seine Stimme… so verstocket eure Herzen nicht	Hebr.3:7-8
Welche ich liebhabe, die strafe und züchtige ich	Offb.3:19
Durch die Liebe diene einer dem andern	Gal.5:13
Und betet stets in allem Anliegen mit Bitten und Flehen im Geist	Eph.6:18
An welchem wir haben die Erlösung durch sein Blut, die Vergebung der Sünden	Eph.1:7
Denn wir sind Christi teilhaftig geworden	Hebr.3:14
Ermahnet euch selbst alle Tage	Hebr.3:13
Und nicht verlassen unsere Versammlung	Hebr.10:25
So lasset uns nun nicht schlafen wie die andern, sondern lasset uns wachen und nüchtern sein	1Thes.5:6
Sorget nichts!	Phlm.4:6
Laß nicht aus der Acht die Gabe, die dir gegeben ist	1Tim.4:14
Betet ohne Unterlaß	1Thes.5:17
Trachtet nach dem, was droben ist, nicht nach dem, was auf Erden ist	Kol.3:2
Nicht um der Werke willen der Gerechtigkeit.. sondern nach seiner Barmherzigkeit machte er uns selig	Tit.3:5
Und sie haben ihn überwunden durch des Lammes Blut und durch das Wort ihres Zeugnisses	Offb.12:11
Darum wollen wir die Lehre vom Anfang christlichen Lebens jetzt lassen und zur Vollkommenheit fahren	Hebr.6:1
Der sich selbst für unsere Sünden gegeben hat	Gal.1:4
Lasset eure Bitten im Gebet und Flehen mit Danksagung vor Gott kund werden	Phlm.4:6
Die Frucht aber des Geistes ist Liebe, Freude, Friede…	Gal.5:22
Wer überwindet, dem will ich zu essen geben vom Holz des Lebens	Offb.2:7
Wer überwindet, dem will ich geben, mit mir auf meinem Stuhl zu sitzen	Offb.3:21
Kämpfe den guten Kampf des Glaubens; ergreife das ewige Leben	1Tim.6:12
So seid nun Gottes Nachfolger als die lieben Kinder 	Eph.5:1
Sondern verständig, was da sei des HERRN Wille	Eph.5:17
Gedenket an den, der ein solches Widersprechen von den Sündern wider sich erduldet hat	Hebr.12:3
Wandelt im Geist	Gal.5:16
Wandelt wie die Kinder des Lichts	Eph.5:9
Der Gerechte wird seines Glaubens leben	Rom.1:17
Jage aber nach der Gerechtigkeit, der Gottseligkeit, dem Glauben, der Liebe, der Geduld, der Sanftmut	1Tim.6:11
Predige das Wort, halte an, es sei zu rechter Zeit oder zur Unzeit	2Tim.4:2
Freuet euch in dem HERRN allewege! Und abermals sage ich: Freuet euch! 	Phlm.4:4
Und lasset uns laufen durch Geduld in dem Kampf, der uns verordnet ist	Hebr.12:1
Aber wer fromm ist, der sei fernerhin fromm	Offb.22:11
Siehe, ich komme bald	Offb.3:11
Eure Rede sei allezeit lieblich und mit Salz gewürzt	Kol.4:6
Lasset das Wort Christi unter euch reichlich wohnen in aller Weisheit	Kol.3:16
So bestehet nun in der Freiheit, zu der uns Christus befreit hat	Gal.5:1
Welche aber Christo angehören, die kreuzigen ihr Fleisch	Gal.5:24
Geduld aber ist euch not, auf daß ihr den Willen Gottes tut und die Verheißung empfanget	Hebr.10:36
Darum richtet wieder auf die lässigen Hände und die müden Kniee 	Hebr.12:12
So sei nun stark, mein Sohn, durch die Gnade in Christo Jesu	2Tim.2:1
Seid stark in dem HERRN und in der Macht seiner Stärke	Eph.6:10
Daß wir auf den lebendigen Gott gehofft haben, welcher ist der Heiland aller Menschen	1Tim.4:10
Dies beigelegte Gut bewahre durch den heiligen Geist, der in uns wohnt	2Tim.1:14
Welches ist Christus in euch, der da ist die Hoffnung der Herrlichkeit	Kol.1:27
Gleichwie Christus uns hat geliebt und sich selbst dargegeben für uns als Gabe und Opfer	Eph.5:2
Christus Jesus gekommen ist in die Welt, die Sünder selig zu machen	1Tim.1:15
Ich bin das A und das O, der Anfang und das Ende	Offb.1:8
Ich habe vor dir gegeben eine offene Tür, und niemand kann sie zuschließen	Offb.3:8
